,0,1,2,3
0,16.219432726116544,21.263525200755545,-100.0,16.75518523446287
1,19.02616162328645,16.862082321990624,-100.0,-87.93095264191682
2,16.067918953442714,21.07781232295729,-100.0,5.284271924390268
3,18.761877057228794,21.198706268067923,-100.0,12.121822491765073
4,18.80576751852982,20.819162589724172,18.938731568277277,17.867973464141564
5,18.444512517689084,20.292701310154417,18.93382308668018,23.554056680222246
6,18.567593778661003,19.669758070855597,19.400422818989377,23.554208168814775
7,17.602124980349657,21.1698009004406,20.89470274768141,23.55404786165924
8,13.32294621614913,17.004196991134727,20.375774698524435,-100.0
9,17.32285427774489,16.005298813613617,23.561152843315227,-100.0
10,16.88850020054874,15.899534797961135,23.545735071024147,-100.0
11,18.560840367069734,15.512095127145235,23.114604862520864,-100.0
12,15.100363883775646,17.599060321951836,17.45564026327813,21.192933765692416
13,18.95965248549111,19.02795468779884,17.04991135209666,21.198678648939502
14,0.0,0.0,0.0,0.0
15,18.822288500095105,15.938069991287172,16.314863958732097,21.202227041152927
16,14.658254876940447,15.604177256095278,21.15213014109336,15.51410967778921
17,16.31397173926169,16.294664891789555,21.203132300574566,17.22255303867377
18,16.858807815412536,16.8569646213132,21.156037799623896,16.795462231972046
19,18.217770116203656,17.295055193742456,21.199003813298688,17.23273219506977
20,18.844888875010312,29.080575200626914,16.362851094093347,17.788411535077664
21,16.55465384638604,18.881994958749804,16.805249865714117,15.733320946980221
22,26.209330430154427,29.078968817296914,21.033546812080186,29.07899717583474
23,19.390760811047727,19.99031070319524,18.13876080556111,28.302795773180716
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,17.190771124565465,18.445268671553745,18.864380167935032,21.434307888631732
29,0.0,0.0,0.0,0.0
30,19.417304282829186,23.302041378584335,18.707006518022986,18.901606805214502
31,14.238538150017341,15.517564412003761,18.937221409117857,19.017751760085183
32,21.35919252180642,-100.0,26.072838473451732,-88.35788393548782
33,21.350585957558756,-100.0,26.16762034865733,-99.8886246279459
34,22.7449510005237,-100.0,26.171455427897033,16.408227086202288
35,21.276352102017242,-100.0,26.17116190085765,-88.25254236166458
