,0,1,2,3
0,24.605748298732895,26.496247613211665,-100.0,37.53915790113144
1,28.421766736227458,23.29039978757113,-100.0,27.90036080526778
2,32.45521467515318,23.5288310759127,-100.0,20.29522114999829
3,25.923677305709557,23.548238591647674,-100.0,37.16527527539122
4,20.698113544565338,22.159632379047704,21.694822389863692,33.00832178810242
5,22.980966781477257,26.25684698447348,24.280694352633464,21.0317835631432
6,18.541096557563232,24.027761559433213,21.9115775452526,21.18452812630123
7,30.60312183023799,25.52508060543507,32.592239769853194,23.59459985658085
8,19.429511902543446,27.3588991332372,20.039904260834636,-100.0
9,25.83933816463096,29.80536020008017,24.367870926054877,-100.0
10,25.744721216021684,24.596491239216228,32.98951896306682,-100.0
11,25.918659052937137,30.003091889060496,22.461131514539243,-100.0
12,18.400681406314927,21.617863279275024,17.802224755907126,18.599158416567967
13,20.72458657158305,22.821332220832126,23.972265692397038,29.683630469864525
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,22.571728123789846,21.971919074687833,21.611569424444035,26.63380618347358
17,21.675724467970262,23.66992378161319,20.142122405355124,23.896008894349144
18,23.00722129169131,30.1074432785119,24.267595874841252,23.697310891251934
19,22.115351580572604,24.649208304889303,22.448191901806844,27.014165248115354
20,23.04146265531315,24.4160113428433,20.552908752019174,42.79432265387408
21,23.629959860131507,21.48930159163762,23.90189179196706,35.19201674010016
22,29.519854896852475,24.826053523138125,25.380698566411283,26.341807804931804
23,29.43430537337157,26.786498182604195,29.884534396477576,33.448280096115695
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,21.922436692678286,21.670949929621507,22.47367756432428,29.033862083284387
29,0.0,0.0,0.0,0.0
30,21.511355181227664,21.321559713823785,22.38004648898182,29.438875904010537
31,25.80049616910766,29.63652835140155,26.887982377995908,30.108278821767996
32,19.680864030078776,-100.0,28.79464078569129,-100.0
33,21.473026558715826,-100.0,31.599074909173037,-100.0
34,21.451590135901778,-100.0,35.26308672367924,-100.0
35,22.00319735086839,-100.0,29.482059245917974,-100.0
