,0,1,2,3
0,20.53279162421916,26.215612706903826,-100.0,19.741316620443065
1,23.20516632369987,26.180771729799936,-100.0,-88.68728034900843
2,23.55357895068196,19.462040277412747,-100.0,-99.9883093276716
3,23.78764688671854,26.17991672056821,-100.0,-98.71709764136784
4,15.707233056995129,20.70027915580827,29.19051572795489,19.66842280559555
5,26.17677185424952,21.209748344779747,29.088733512504422,29.087415568262728
6,25.347904649257003,15.633948152213655,15.358894264745967,15.5590308875194
7,26.074400274426537,19.321651414695467,19.661007187599726,19.17534473566928
8,15.770144526478122,23.54312447679714,15.80214314159732,-100.0
9,19.150912951509437,23.56743969426226,16.755149868765123,-100.0
10,20.729157525567643,23.612439185802,16.452471723856412,-100.0
11,20.662839839501654,23.564920521141786,15.7501974429064,-100.0
12,20.730969823926912,15.62883998163041,16.62215331947204,22.788999458037065
13,20.351768790350633,16.15986690352263,21.204099530382855,18.30906709807816
14,0.0,0.0,0.0,0.0
15,13.324525389252228,16.910586406325745,22.14817243070548,22.73432319639324
16,17.04951220271387,16.97103303767318,14.909974905950046,21.410569915772918
17,16.3092993002396,16.959449519210324,16.143998502853698,20.76945561926247
18,19.036046491645877,16.39165652507979,16.946279962848337,21.155093972624304
19,20.444299377197876,21.20425975131492,14.76370841126405,21.214812427814138
20,17.629969564689276,17.489345330934587,21.19843909481021,23.83956712110894
21,16.808469951315985,17.465533632224442,18.573796024202196,23.60722270369783
22,20.544324916602736,20.29325475027853,21.526620005220007,23.56386367844447
23,19.046660639813307,19.13577536441829,21.20170991295033,23.562535227363494
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,15.810680253394606,16.068110914893595,15.64238512275332,21.213194955202088
29,0.0,0.0,0.0,0.0
30,19.21390623392484,19.46403754351566,18.510876910962264,21.208893963694756
31,17.17092711891904,19.148069625568553,14.518993409582876,21.598056029053254
32,15.242481348532454,-100.0,21.41571261354601,-88.85640384869609
33,16.07664323338085,-100.0,21.20266226670974,-89.0701690146289
34,15.202777782331532,-100.0,22.675450609876293,-87.78196633130052
35,19.066694435618086,-100.0,21.208074106526432,-89.12160527229366
