,0,1,2,3
0,32.10191696451162,14.616038940250398,-100.0,35.893483652079354
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,15.527192691861645,20.130160845259685,15.589116647770378,23.189271571171115
8,14.430155807457874,26.38958260183207,15.05230565937585,-100.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,22.978995882061813,17.48700828474613,31.680839250671337,20.572258224985003
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,16.858047206065244,28.762537897907478,20.980444078929942,14.968930560155187
20,27.310166504772827,28.36770730130192,14.483507513802966,32.29389072373206
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,24.38456016784202,15.715837057589736,15.952153912981574,28.961503036136175
35,14.08143570393226,-100.0,25.726116754167286,-100.0
