,0,1
0,-9.801013713898655,0.10564332456706044
1,-0.0008013850072945417,0.08440304819907998
2,-0.07220994674577796,9.000132173508398
3,0.023884336318491545,-8.990990963247725
4,5.215200772019706e-13,0.15317820502956558
5,0.17213707358450503,0.9747008156224755
6,0.0072172751387108046,7.87958391328522e-06
7,1.6625723603743423e-05,0.007890218360860285
8,2.1316528962958054e-05,-89.99902137243187
9,0.972044314332337,-99.90000000051681
10,0.0008963266415770653,-0.8997717263607523
11,0.00013288732461260605,-0.9690875994945163
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0008900311698070374,9.001945860999129
17,0.0,0.0
18,9.000173327779606,10.00006510139581
19,0.009455412864862234,9.090114356505962
20,9.990039684458466,-99.90017935867579
21,9.999203585137785,-0.9729713905751307
22,9.990109355610738,-9.009981659366375
23,9.991074356765289,0.882993788617358
