,0,1,2,3
0,20.862760369132523,28.62608626865598,-100.0,27.81344148972451
1,25.132789260449197,25.177675148652,-100.0,36.768924273418165
2,15.088231732130051,32.79277329411048,-100.0,15.40459945535955
3,25.29244526991242,33.67484958233264,-100.0,36.86552944111569
4,19.935108593474727,28.3525676364759,24.821087703204277,35.796855254891206
5,33.77613388512652,21.654802153198986,30.954664691487178,21.65144267983024
6,20.947555152138715,16.7888679105007,20.624615713734837,26.665540541834222
7,22.556066522476296,20.077371713809775,33.36009616546316,21.39928421840399
8,22.035724431348832,32.51126718260896,21.407117645848956,-100.0
9,20.30513498579921,33.246913865231335,20.375703811435063,-100.0
10,29.11926151932005,30.164288716376923,28.381028262186433,-100.0
11,28.472128015755068,20.119798370974728,20.7638182967407,-100.0
12,17.456952240250764,23.370692784184016,14.46396077307168,24.13508669814025
13,21.677473184503523,23.390917499633623,19.718757719124774,30.704376641846427
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,14.938503307649343,29.304539704669153,21.243703246253695,15.253926871144923
17,16.813228175538182,16.62493648543301,17.63682157075252,26.863726225547772
18,24.670983802021563,28.873210754836826,21.677194838031145,21.50446927258153
19,21.566821973372626,25.26172639455187,22.295898647263574,26.17858026048947
20,24.747508534942167,23.311078537906127,27.214634638557893,30.73655861621317
21,24.792384463924844,21.761891472246923,27.866938844195367,33.111988327124536
22,26.654220649482834,21.21191003585124,28.26027304058774,33.10610897824503
23,26.90095634413942,27.794275452827648,28.206491350495607,33.173892032925345
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,25.310915286586592,26.964990853640835,20.001521960126876,21.09434176364573
29,0.0,0.0,0.0,0.0
30,20.088228287653877,25.023847157516794,24.66112619092267,29.452472071665888
31,24.323555911203783,25.27302427229565,23.088182768952084,29.855916892097984
32,22.6086943276105,-100.0,29.81242860021924,-100.0
33,24.511953806037642,-100.0,30.863292586147896,-100.0
34,21.355953276570563,-100.0,30.142331771821826,-100.0
35,21.17634030512516,-100.0,29.458091034484145,-100.0
