,0,1,2,3
0,18.144766266231947,26.191500987347897,-100.0,-87.78537408678554
1,19.310793707516,26.210606985511767,-100.0,17.816626686514297
2,16.451294659347052,20.553558456707794,-100.0,-99.8815170708154
3,23.622754674236617,26.1807544478621,-100.0,-87.19191050328314
4,20.68333225041883,23.458976991844285,29.12229419266545,27.808470508580296
5,26.011983761344574,21.25071476943879,29.089273941777968,29.089505723487147
6,17.22753046893779,21.475248568920215,17.424467601792244,17.355771572453676
7,16.15547180713944,18.099863176205034,29.08892676959544,28.50639791217232
8,15.201502708855696,16.459811568372647,16.918678785943293,-100.0
9,16.17276785033195,23.63528358400394,15.747361870174329,-100.0
10,15.295795429971166,23.76377050366357,17.53643869502244,-100.0
11,14.246749337255716,15.640320593575863,23.023382403814725,-100.0
12,15.752436695439801,19.3329220470755,15.551772885576831,30.599127493053945
13,17.887477389769803,17.45521918619799,17.072758718695244,26.188301010964306
14,0.0,0.0,0.0,0.0
15,26.32340788682039,15.238299294727632,16.05598101095216,17.95241227241332
16,15.686429241245904,15.750273676813764,19.38138998358732,15.459785485987087
17,18.64944248969964,14.67661750225609,19.534166450746397,15.349950565039043
18,15.065927092103394,15.525486817134542,19.102516668346663,15.273491583033842
19,17.399181855648035,21.254784577319505,16.30603962350804,14.293929014681035
20,17.303532936841947,17.92946726700098,16.403279619147554,23.564014412578224
21,23.029275813551628,23.582909719248544,15.276572635796757,23.573887115194452
22,21.238308268039432,18.235024183279656,22.608628343112358,23.5627819131663
23,20.894818017073305,16.499720671468154,21.305997425642815,23.565356632848456
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,14.274698824926954,17.89898511402319,16.98944084276583,21.228359449012466
29,0.0,0.0,0.0,0.0
30,19.03724645480217,15.489320210902346,17.10948646983336,21.208950762416297
31,15.430666271371607,18.48453021915688,18.114746137886065,19.151624119499676
32,18.256560655897797,-100.0,21.32003361153639,13.166616616425173
33,17.158685684083018,-100.0,17.016979619799624,-99.88175965733265
34,14.230409687410035,-100.0,17.554807458586787,14.692247226858868
35,19.33906944202334,-100.0,21.207658095473892,18.89154199470265
