,0,1,2,3
0,15.971674242361638,21.198022681011935,-100.0,-87.92931460695037
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,21.198022681011935,21.198022681011956,23.553358534457704,23.553358534457704
8,21.19379388307609,15.776675013584619,23.553358534457704,-100.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,19.078220412916387,19.078220412910742,19.078220412913904,21.198022681011935
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,19.076109129387213,16.069738789540033,21.198022681011935,21.197454505034578
20,26.17039837161967,29.078220412910742,21.198022681011935,29.07822041187489
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,23.552755134788015,23.55330500718909,19.07822041291054,26.17039837161967
35,23.553358534457704,-100.0,26.17039837161967,16.286580398661016
