,0,1
0,11.188033181733669,-9.330209951372385
1,9.78488121320117,-9.835825568057984
2,5.807040122089702,-9.998755976309013
3,10.322706975360566,-9.999999999997936
4,3.3335659284463697,-8.794601867691892
5,5.968464600022079,10.641372827224698
6,7.939346432906188,-8.810760419724236
7,1.7099005163210848,-8.645154077915475
8,3.5185829357867076,0.12243444904600764
9,0.5988353859045081,1.1976866592561746
10,0.0,0.0
11,4.608775428664021,4.528796317013671
12,0.35445358712328595,5.710412679126412
13,3.902173395727618,0.17845340096273524
14,1.5077942224339191,3.4217097097082094
15,1.28625904545963,1.555384430423454
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,-9.083059644602073,18.887394865868888
21,1.5838057089232542,14.293389438533522
22,4.247209348687568,11.938589757705133
23,-0.23713318045343623,13.613679650450406
